total_Mo,pic_intensite,ratio_actif,ratio_passif,ratio_upload,presence
-0.22893510266845765,0.30750023630986534,-0.016726305259857733,0.018115549056765635,-1.2818145225614692,0.806506192055421
-0.3226144583217207,-0.2702183207163668,-0.05895900040863773,0.06035050366495714,0.5044338161297511,-1.6067926599016493
-0.31032413037911327,-0.2548201997145465,-0.049542304927434444,0.0509333045007433,0.3931012539869661,-1.225745472750533
-6.583004514213028,5.299541814937988,-0.07776799938821174,0.07916050915967776,-0.9639204488573566,-0.34402000480783346
-0.1715868159723662,-0.08342121465086547,-0.0167263052592536,0.018115549056765635,-0.3273482108254023,0.806506192055421
-0.29413995791421793,-0.25122892982312245,-0.016726305263405277,0.018115549056765635,-0.08375322602834187,0.806506192055421
-0.32356729147550706,-0.2730179790803341,-0.05895900040863773,0.018115549056765635,-1.481183328928792,-1.6067926599016493
0.6433836496229137,0.8110928470509893,-0.02538429975055556,0.02677400678597989,-1.2934891605661158,0.02934215498449989
-0.31943129244312657,-0.2700952843206037,-0.022865779404580837,0.024255351652692745,0.7133420164558555,0.43837585870603724
-0.32356729147550706,-0.2730179790803341,-0.05895900040863773,0.018115549056765635,-1.481183328928792,-1.6067926599016493
-0.3049687488581335,-0.26901349261446045,-0.05362319512766175,0.0550144130480893,0.4601521823503467,-1.204576184575471
-0.24770405031145182,-0.1406609959778491,-0.04566690633109448,0.04705769856463945,-1.0243809884421073,-0.42059491910919106
-0.2708002093629439,-0.26265274309765246,-0.016726305261127977,0.018115549056765635,-1.1325798460996446,0.806506192055421
0.2874470133177936,0.14199539103566444,-0.03119797382451506,0.03258799191448768,-1.2854132430698992,-0.31692603213149123
-0.248567914104493,-0.2586993283432276,-0.01672630526027684,0.018115549056765635,-0.6172708139446877,0.806506192055421
-0.2457162308441589,-0.22557932346866558,-0.016726305260202842,0.018115549056765635,-0.30166635537516207,0.806506192055421
-0.3203016136897702,-0.2643798955211945,-0.016726305304650965,0.018115549056765635,0.8791207899705566,0.806506192055421
-0.2649734337289841,-0.21789767377847666,-0.019337647939102795,0.02072703145222465,-0.6162026502731841,0.6255087781586407
-0.3087581978805149,-0.2713929700796897,-0.05895900040863773,0.060350503813742955,0.511938045165726,-1.6067926599016493
-0.292778152698942,-0.26123898526709183,-0.05895900040863773,0.06035050381905318,0.5786819728709719,-1.6067926599016493
-0.3235658564858176,-0.27300869331461614,-0.05895900040863773,0.060350398236851344,0.5119330628575764,-1.6067926599016493
-0.32129821402908443,-0.27259315529873707,-0.05895900040863773,0.06035050375719966,0.5109926884872134,-1.6067926599016493
-0.3088518309577507,-0.26755098451388054,-0.05895900040863773,0.018115549056765635,1.5834977044141878,-1.6067926599016493
-0.17424334063493685,-0.16454862828732153,-0.0301367842666323,0.03152674557798461,0.7339056777821292,-0.08730819755830878
-0.31056843737373996,-0.26891831351585127,-0.05895900040863773,0.06035050381231813,0.5119380450984865,-1.6067926599016493
0.5232918737458692,2.1839399152996655,-0.03625185100884563,0.03764213950137736,0.5397907474550236,0.4792792290781911
-0.25386948351211885,-0.2625947070619151,-0.0167263052604305,0.018115549056765635,-0.4758050639490651,0.6858412494575673
0.11793885625302174,0.14433308255516286,-0.028814678503189715,0.030204569077307265,0.0008797049324706318,-0.025665825860810284
-0.31924689626803393,-0.27079403819088077,-0.016726305293324962,0.018115549056765635,0.559436660121486,0.806506192055421
-0.32183956388942464,-0.2719176158427549,-0.05895900040863773,0.06035050373627712,0.5119380415100147,-1.6067926599016493
